system:index,B11,B12,B5,B6,B7,EVI,GNDVI,MSAVI,NDRE,NDVI,NDVI_SG,NDWI,SAVI,date,id,latitude,longitude,.geo
20240501T053639_20240501T055219_T42QZM_0000000000000000000f_0,0.374,0.3014,0.2104,0.2895,0.3317,0.2627110947530859,0.44695067,0.24341328819301533,0.24425286,0.34159565,0.38078284,-0.44695067,0.26033057033389273,2024-05-01,16,23.812269138327217,72.72717831350943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72717831350943,23.812269138327217]}"
20240501T053639_20240501T055219_T42QZM_00000000000000000010_0,0.2878,0.1961,0.1313,0.3242,0.4006,0.6858110357071618,0.7109659,0.6176049850087483,0.5641494,0.76711047,0.68251497,-0.7109659,0.593874000289688,2024-05-01,17,23.81373971359841,72.72604392219604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72604392219604,23.81373971359841]}"
20240501T053639_20240501T055219_T42QZM_00000000000000000011_0,0.291,0.1849,0.1511,0.3626,0.4543,0.6954285018949531,0.7315531,0.6380439493465557,0.5306725,0.7736188,0.7410436,-0.7315531,0.6108269236838663,2024-05-01,18,23.811227692093873,72.72175665118874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72175665118874,23.811227692093873]}"
20240501T053639_20240501T055219_T42QZM_00000000000000000012_0,0.3104,0.2272,0.1484,0.3211,0.3794,0.4725609731290918,0.6006339,0.4328142510823548,0.4627082,0.5830721,0.58814675,-0.6006339,0.44180522849066634,2024-05-01,19,23.81075571751817,72.72262548676761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72262548676761,23.81075571751817]}"
20240501T053639_20240501T055219_T42QZM_00000000000000000013_0,0.3574,0.2926,0.1993,0.2795,0.3052,0.2501774557594129,0.43512726,0.23249695884997967,0.26633537,0.32613727,0.2887546,-0.43512726,0.24911662940303855,2024-05-01,20,23.811173057865716,72.72028457278296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72028457278296,23.811173057865716]}"
20240501T053639_20240501T055219_T42QZM_00000000000000000014_0,0.3297,0.2462,0.1929,0.3231,0.3911,0.4435718985001888,0.577072,0.41261751821217346,0.35710716,0.5506474,0.55145687,-0.577072,0.4231369569071936,2024-05-01,21,23.81802101810496,72.73175453315318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73175453315318,23.81802101810496]}"
20240501T053639_20240501T055219_T42QZM_00000000000000000015_0,0.338,0.2648,0.1846,0.3204,0.3783,0.45943661317320245,0.5960441,0.4320919195368778,0.38894406,0.568012,0.5083199,-0.5960441,0.4404946152162109,2024-05-01,22,23.8198070482413,72.73249195287349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73249195287349,23.8198070482413]}"
20240501T053639_20240501T055219_T42QZM_00000000000000000016_0,0.305,0.2174,0.1702,0.3316,0.3887,0.4205948594654678,0.5744681,0.3935563725557224,0.4025974,0.5292767,0.49701726,-0.5744681,0.40573049598340855,2024-05-01,23,23.81979754883215,72.73288384176482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73288384176482,23.81979754883215]}"
20240501T053639_20240501T055219_T42QZM_00000000000000000018_0,0.3115,0.2283,0.1775,0.3074,0.3739,0.5568401256859357,0.6602648,0.5090772494796095,0.42990205,0.65256125,0.62368834,-0.6602648,0.5077011829946697,2024-05-01,25,23.818383922591895,72.73166688421249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73166688421249,23.818383922591895]}"
20240501T053639_20240501T055219_T43QBG_00000000000000000000_0,0.3916,0.3149,0.2356,0.3199,0.3601,0.3088768010829271,0.42995167,0.2735136104495608,0.24048999,0.36212388,0.3444047,-0.42995167,0.288169005525786,2024-05-01,1,23.814953019746564,72.72076770909507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72076770909507,23.814953019746564]}"
20240501T053639_20240501T055219_T43QBG_00000000000000000001_0,0.3805,0.3204,0.2216,0.2942,0.3264,0.24275666324347142,0.44875455,0.23392717807477081,0.2310895,0.32141525,0.30645496,-0.44875455,0.2496624713762559,2024-05-01,2,23.814807603653133,72.71704150149439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71704150149439,23.814807603653133]}"
20240501T053639_20240501T055219_T43QBG_00000000000000000002_0,0.2714,0.2121,0.17,0.2678,0.3088,0.3642068066497766,0.48566228,0.32069559207513487,0.3150685,0.4863388,0.47646654,-0.48566228,0.34114140811517213,2024-05-01,3,23.810862748972003,72.71279315798994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71279315798994,23.810862748972003]}"
20240501T053639_20240501T055219_T43QBG_00000000000000000003_0,0.3898,0.316,0.2156,0.2829,0.3079,0.24678463659978514,0.44335186,0.2286880524804119,0.22053505,0.32444096,0.3026194,-0.44335186,0.24569221570649113,2024-05-01,4,23.813948805444607,72.71391655505806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71391655505806,23.813948805444607]}"
